Request_id,Pickup_point,Driver id,Status,Request_timestamp,Drop_timestamp,Request_date,Request_time,Drop_date,Drop_time,Request_hour,Request_day,Time_slot,Trip_completed
2669,Airport,NA,No Cars Available,12-07-2016 23:37,#N/A,12-07-2016,23:37:00,#N/A,#N/A,23,Tuesday,Night,FALSE
2670,Airport,NA,No Cars Available,12-07-2016 23:39,#N/A,12-07-2016,23:39:00,#N/A,#N/A,23,Tuesday,Night,FALSE
2671,City,NA,No Cars Available,12-07-2016 23:43,#N/A,12-07-2016,23:43:00,#N/A,#N/A,23,Tuesday,Night,FALSE
2673,Airport,NA,No Cars Available,12-07-2016 23:43,#N/A,12-07-2016,23:43:00,#N/A,#N/A,23,Tuesday,Night,FALSE
2674,City,NA,No Cars Available,12-07-2016 23:45,#N/A,12-07-2016,23:45:00,#N/A,#N/A,23,Tuesday,Night,FALSE
2678,Airport,NA,No Cars Available,12-07-2016 23:53,#N/A,12-07-2016,23:53:00,#N/A,#N/A,23,Tuesday,Night,FALSE
4020,Airport,NA,No Cars Available,13-07-2016 00:02,#N/A,13-07-2016,00:02:14,#N/A,#N/A,0,Wednesday,Late Night,FALSE
4022,City,NA,No Cars Available,13-07-2016 00:07,#N/A,13-07-2016,00:07:31,#N/A,#N/A,0,Wednesday,Late Night,FALSE
4026,City,NA,No Cars Available,13-07-2016 00:08,#N/A,13-07-2016,00:08:23,#N/A,#N/A,0,Wednesday,Late Night,FALSE
4025,City,NA,No Cars Available,13-07-2016 00:12,#N/A,13-07-2016,00:12:33,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2684,Airport,NA,No Cars Available,13-07-2016 00:14,#N/A,13-07-2016,00:14:40,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2685,City,NA,No Cars Available,13-07-2016 00:16,#N/A,13-07-2016,00:16:12,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2686,City,NA,No Cars Available,13-07-2016 00:24,#N/A,13-07-2016,00:24:18,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2688,City,NA,No Cars Available,13-07-2016 00:26,#N/A,13-07-2016,00:26:02,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2687,Airport,NA,No Cars Available,13-07-2016 00:31,#N/A,13-07-2016,00:31:02,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2690,Airport,NA,No Cars Available,13-07-2016 00:44,#N/A,13-07-2016,00:44:18,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2695,Airport,NA,No Cars Available,13-07-2016 00:48,#N/A,13-07-2016,00:48:15,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2693,Airport,NA,No Cars Available,13-07-2016 00:49,#N/A,13-07-2016,00:49:46,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2696,Airport,NA,No Cars Available,13-07-2016 00:50,#N/A,13-07-2016,00:50:15,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2694,Airport,NA,No Cars Available,13-07-2016 00:50,#N/A,13-07-2016,00:50:22,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2698,Airport,NA,No Cars Available,13-07-2016 00:55,#N/A,13-07-2016,00:55:59,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2697,City,NA,No Cars Available,13-07-2016 00:57,#N/A,13-07-2016,00:57:01,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2699,Airport,NA,No Cars Available,13-07-2016 00:59,#N/A,13-07-2016,00:59:51,#N/A,#N/A,0,Wednesday,Late Night,FALSE
2700,City,NA,No Cars Available,13-07-2016 01:03,#N/A,13-07-2016,01:03:02,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2703,City,NA,No Cars Available,13-07-2016 01:09,#N/A,13-07-2016,01:09:58,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2705,Airport,NA,No Cars Available,13-07-2016 01:15,#N/A,13-07-2016,01:15:29,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2706,Airport,NA,No Cars Available,13-07-2016 01:21,#N/A,13-07-2016,01:21:14,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2710,Airport,NA,No Cars Available,13-07-2016 01:44,#N/A,13-07-2016,01:44:02,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2711,City,NA,No Cars Available,13-07-2016 01:47,#N/A,13-07-2016,01:47:28,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2712,Airport,NA,No Cars Available,13-07-2016 01:53,#N/A,13-07-2016,01:53:20,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2716,City,NA,No Cars Available,13-07-2016 01:56,#N/A,13-07-2016,01:56:49,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2715,Airport,NA,No Cars Available,13-07-2016 01:58,#N/A,13-07-2016,01:58:14,#N/A,#N/A,1,Wednesday,Late Night,FALSE
2718,City,NA,No Cars Available,13-07-2016 02:06,#N/A,13-07-2016,02:06:39,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2720,City,NA,No Cars Available,13-07-2016 02:13,#N/A,13-07-2016,02:13:21,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2722,Airport,NA,No Cars Available,13-07-2016 02:16,#N/A,13-07-2016,02:16:38,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2721,Airport,NA,No Cars Available,13-07-2016 02:22,#N/A,13-07-2016,02:22:00,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2725,Airport,NA,No Cars Available,13-07-2016 02:26,#N/A,13-07-2016,02:26:30,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2726,City,NA,No Cars Available,13-07-2016 02:27,#N/A,13-07-2016,02:27:48,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2724,City,NA,No Cars Available,13-07-2016 02:31,#N/A,13-07-2016,02:31:27,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2734,City,NA,No Cars Available,13-07-2016 02:35,#N/A,13-07-2016,02:35:47,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2728,City,NA,No Cars Available,13-07-2016 02:35,#N/A,13-07-2016,02:35:52,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2730,City,NA,No Cars Available,13-07-2016 02:37,#N/A,13-07-2016,02:37:05,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2727,City,NA,No Cars Available,13-07-2016 02:38,#N/A,13-07-2016,02:38:06,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2735,Airport,NA,No Cars Available,13-07-2016 02:43,#N/A,13-07-2016,02:43:44,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2738,City,NA,No Cars Available,13-07-2016 02:48,#N/A,13-07-2016,02:48:50,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2739,Airport,NA,No Cars Available,13-07-2016 02:55,#N/A,13-07-2016,02:55:58,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2737,Airport,NA,No Cars Available,13-07-2016 02:56,#N/A,13-07-2016,02:56:33,#N/A,#N/A,2,Wednesday,Late Night,FALSE
2741,Airport,NA,No Cars Available,13-07-2016 03:10,#N/A,13-07-2016,03:10:02,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2743,Airport,NA,No Cars Available,13-07-2016 03:12,#N/A,13-07-2016,03:12:16,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2744,City,NA,No Cars Available,13-07-2016 03:13,#N/A,13-07-2016,03:13:48,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2745,City,NA,No Cars Available,13-07-2016 03:14,#N/A,13-07-2016,03:14:45,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2748,Airport,NA,No Cars Available,13-07-2016 03:19,#N/A,13-07-2016,03:19:02,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2749,Airport,NA,No Cars Available,13-07-2016 03:30,#N/A,13-07-2016,03:30:39,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2753,City,NA,No Cars Available,13-07-2016 03:33,#N/A,13-07-2016,03:33:25,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2751,Airport,NA,No Cars Available,13-07-2016 03:33,#N/A,13-07-2016,03:33:57,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2754,Airport,NA,No Cars Available,13-07-2016 03:35,#N/A,13-07-2016,03:35:22,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2755,Airport,NA,No Cars Available,13-07-2016 03:37,#N/A,13-07-2016,03:37:10,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2756,Airport,NA,No Cars Available,13-07-2016 03:41,#N/A,13-07-2016,03:41:42,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2757,Airport,NA,No Cars Available,13-07-2016 03:44,#N/A,13-07-2016,03:44:25,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2760,City,NA,No Cars Available,13-07-2016 03:46,#N/A,13-07-2016,03:46:37,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2763,City,NA,No Cars Available,13-07-2016 03:58,#N/A,13-07-2016,03:58:00,#N/A,#N/A,3,Wednesday,Late Night,FALSE
2765,Airport,NA,No Cars Available,13-07-2016 04:03,#N/A,13-07-2016,04:03:17,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2766,City,NA,No Cars Available,13-07-2016 04:11,#N/A,13-07-2016,04:11:06,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2770,Airport,NA,No Cars Available,13-07-2016 04:22,#N/A,13-07-2016,04:22:16,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2773,Airport,NA,No Cars Available,13-07-2016 04:32,#N/A,13-07-2016,04:32:49,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2776,City,NA,No Cars Available,13-07-2016 04:38,#N/A,13-07-2016,04:38:48,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2772,Airport,NA,No Cars Available,13-07-2016 04:40,#N/A,13-07-2016,04:40:37,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2775,Airport,NA,No Cars Available,13-07-2016 04:42,#N/A,13-07-2016,04:42:02,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2783,Airport,NA,No Cars Available,13-07-2016 04:50,#N/A,13-07-2016,04:50:45,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2790,City,NA,No Cars Available,13-07-2016 04:53,#N/A,13-07-2016,04:53:06,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2804,City,NA,No Cars Available,13-07-2016 04:58,#N/A,13-07-2016,04:58:10,#N/A,#N/A,4,Wednesday,Early Morning,FALSE
2807,City,NA,No Cars Available,13-07-2016 05:04,#N/A,13-07-2016,05:04:11,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2817,City,NA,No Cars Available,13-07-2016 05:04,#N/A,13-07-2016,05:04:12,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2812,City,NA,No Cars Available,13-07-2016 05:10,#N/A,13-07-2016,05:10:34,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2821,City,NA,No Cars Available,13-07-2016 05:13,#N/A,13-07-2016,05:13:47,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2843,City,NA,No Cars Available,13-07-2016 05:27,#N/A,13-07-2016,05:27:44,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2838,City,NA,No Cars Available,13-07-2016 05:30,#N/A,13-07-2016,05:30:28,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2850,Airport,NA,No Cars Available,13-07-2016 05:37,#N/A,13-07-2016,05:37:47,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2870,City,NA,No Cars Available,13-07-2016 05:41,#N/A,13-07-2016,05:41:13,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2868,City,NA,No Cars Available,13-07-2016 05:44,#N/A,13-07-2016,05:44:24,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2852,City,NA,No Cars Available,13-07-2016 05:44,#N/A,13-07-2016,05:44:44,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2874,City,NA,No Cars Available,13-07-2016 05:45,#N/A,13-07-2016,05:45:59,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2878,City,NA,No Cars Available,13-07-2016 05:55,#N/A,13-07-2016,05:55:28,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2892,City,NA,No Cars Available,13-07-2016 05:55,#N/A,13-07-2016,05:55:54,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2882,City,NA,No Cars Available,13-07-2016 05:58,#N/A,13-07-2016,05:58:33,#N/A,#N/A,5,Wednesday,Early Morning,FALSE
2893,City,NA,No Cars Available,13-07-2016 06:04,#N/A,13-07-2016,06:04:20,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2904,City,NA,No Cars Available,13-07-2016 06:07,#N/A,13-07-2016,06:07:12,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2915,City,NA,No Cars Available,13-07-2016 06:20,#N/A,13-07-2016,06:20:39,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2921,City,NA,No Cars Available,13-07-2016 06:20,#N/A,13-07-2016,06:20:53,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2925,City,NA,No Cars Available,13-07-2016 06:21,#N/A,13-07-2016,06:21:43,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2930,City,NA,No Cars Available,13-07-2016 06:26,#N/A,13-07-2016,06:26:50,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2949,City,NA,No Cars Available,13-07-2016 06:40,#N/A,13-07-2016,06:40:38,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2955,City,NA,No Cars Available,13-07-2016 06:41,#N/A,13-07-2016,06:41:50,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2954,City,NA,No Cars Available,13-07-2016 06:44,#N/A,13-07-2016,06:44:03,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2976,City,NA,No Cars Available,13-07-2016 06:50,#N/A,13-07-2016,06:50:44,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2967,City,NA,No Cars Available,13-07-2016 06:52,#N/A,13-07-2016,06:52:21,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2972,City,NA,No Cars Available,13-07-2016 06:55,#N/A,13-07-2016,06:55:45,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2980,City,NA,No Cars Available,13-07-2016 06:57,#N/A,13-07-2016,06:57:15,#N/A,#N/A,6,Wednesday,Early Morning,FALSE
2981,City,NA,No Cars Available,13-07-2016 07:03,#N/A,13-07-2016,07:03:27,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
2984,City,NA,No Cars Available,13-07-2016 07:05,#N/A,13-07-2016,07:05:33,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
2999,Airport,NA,No Cars Available,13-07-2016 07:10,#N/A,13-07-2016,07:10:18,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3003,City,NA,No Cars Available,13-07-2016 07:13,#N/A,13-07-2016,07:13:39,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3000,City,NA,No Cars Available,13-07-2016 07:16,#N/A,13-07-2016,07:16:37,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3007,City,NA,No Cars Available,13-07-2016 07:21,#N/A,13-07-2016,07:21:15,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3002,City,NA,No Cars Available,13-07-2016 07:21,#N/A,13-07-2016,07:21:45,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3011,City,NA,No Cars Available,13-07-2016 07:22,#N/A,13-07-2016,07:22:33,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3029,City,NA,No Cars Available,13-07-2016 07:36,#N/A,13-07-2016,07:36:22,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3047,City,NA,No Cars Available,13-07-2016 07:42,#N/A,13-07-2016,07:42:40,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3046,City,NA,No Cars Available,13-07-2016 07:43,#N/A,13-07-2016,07:43:36,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3056,City,NA,No Cars Available,13-07-2016 07:48,#N/A,13-07-2016,07:48:26,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3058,City,NA,No Cars Available,13-07-2016 07:55,#N/A,13-07-2016,07:55:34,#N/A,#N/A,7,Wednesday,Early Morning,FALSE
3071,City,NA,No Cars Available,13-07-2016 08:07,#N/A,13-07-2016,08:07:03,#N/A,#N/A,8,Wednesday,Morning,FALSE
3077,City,NA,No Cars Available,13-07-2016 08:12,#N/A,13-07-2016,08:12:02,#N/A,#N/A,8,Wednesday,Morning,FALSE
3078,City,NA,No Cars Available,13-07-2016 08:14,#N/A,13-07-2016,08:14:30,#N/A,#N/A,8,Wednesday,Morning,FALSE
3095,City,NA,No Cars Available,13-07-2016 08:15,#N/A,13-07-2016,08:15:08,#N/A,#N/A,8,Wednesday,Morning,FALSE
3091,City,NA,No Cars Available,13-07-2016 08:16,#N/A,13-07-2016,08:16:05,#N/A,#N/A,8,Wednesday,Morning,FALSE
3087,City,NA,No Cars Available,13-07-2016 08:19,#N/A,13-07-2016,08:19:00,#N/A,#N/A,8,Wednesday,Morning,FALSE
3093,City,NA,No Cars Available,13-07-2016 08:23,#N/A,13-07-2016,08:23:33,#N/A,#N/A,8,Wednesday,Morning,FALSE
3103,City,NA,No Cars Available,13-07-2016 08:23,#N/A,13-07-2016,08:23:52,#N/A,#N/A,8,Wednesday,Morning,FALSE
3102,City,NA,No Cars Available,13-07-2016 08:27,#N/A,13-07-2016,08:27:14,#N/A,#N/A,8,Wednesday,Morning,FALSE
3106,City,NA,No Cars Available,13-07-2016 08:27,#N/A,13-07-2016,08:27:41,#N/A,#N/A,8,Wednesday,Morning,FALSE
3105,City,NA,No Cars Available,13-07-2016 08:29,#N/A,13-07-2016,08:29:20,#N/A,#N/A,8,Wednesday,Morning,FALSE
3128,City,NA,No Cars Available,13-07-2016 08:33,#N/A,13-07-2016,08:33:01,#N/A,#N/A,8,Wednesday,Morning,FALSE
3116,City,NA,No Cars Available,13-07-2016 08:34,#N/A,13-07-2016,08:34:31,#N/A,#N/A,8,Wednesday,Morning,FALSE
3115,City,NA,No Cars Available,13-07-2016 08:37,#N/A,13-07-2016,08:37:42,#N/A,#N/A,8,Wednesday,Morning,FALSE
3121,City,NA,No Cars Available,13-07-2016 08:39,#N/A,13-07-2016,08:39:51,#N/A,#N/A,8,Wednesday,Morning,FALSE
3124,City,NA,No Cars Available,13-07-2016 08:40,#N/A,13-07-2016,08:40:39,#N/A,#N/A,8,Wednesday,Morning,FALSE
3127,City,NA,No Cars Available,13-07-2016 08:41,#N/A,13-07-2016,08:41:04,#N/A,#N/A,8,Wednesday,Morning,FALSE
3133,City,NA,No Cars Available,13-07-2016 08:42,#N/A,13-07-2016,08:42:30,#N/A,#N/A,8,Wednesday,Morning,FALSE
3136,City,NA,No Cars Available,13-07-2016 08:51,#N/A,13-07-2016,08:51:28,#N/A,#N/A,8,Wednesday,Morning,FALSE
3164,City,NA,No Cars Available,13-07-2016 09:05,#N/A,13-07-2016,09:05:28,#N/A,#N/A,9,Wednesday,Morning,FALSE
3165,City,NA,No Cars Available,13-07-2016 09:09,#N/A,13-07-2016,09:09:20,#N/A,#N/A,9,Wednesday,Morning,FALSE
3167,City,NA,No Cars Available,13-07-2016 09:10,#N/A,13-07-2016,09:10:21,#N/A,#N/A,9,Wednesday,Morning,FALSE
3178,City,NA,No Cars Available,13-07-2016 09:20,#N/A,13-07-2016,09:20:15,#N/A,#N/A,9,Wednesday,Morning,FALSE
3195,City,NA,No Cars Available,13-07-2016 09:34,#N/A,13-07-2016,09:34:47,#N/A,#N/A,9,Wednesday,Morning,FALSE
3204,City,NA,No Cars Available,13-07-2016 09:37,#N/A,13-07-2016,09:37:15,#N/A,#N/A,9,Wednesday,Morning,FALSE
3199,City,NA,No Cars Available,13-07-2016 09:41,#N/A,13-07-2016,09:41:57,#N/A,#N/A,9,Wednesday,Morning,FALSE
3219,City,NA,No Cars Available,13-07-2016 09:45,#N/A,13-07-2016,09:45:12,#N/A,#N/A,9,Wednesday,Morning,FALSE
3209,City,NA,No Cars Available,13-07-2016 09:52,#N/A,13-07-2016,09:52:16,#N/A,#N/A,9,Wednesday,Morning,FALSE
3225,City,NA,No Cars Available,13-07-2016 09:59,#N/A,13-07-2016,09:59:46,#N/A,#N/A,9,Wednesday,Morning,FALSE
3241,City,NA,No Cars Available,13-07-2016 10:04,#N/A,13-07-2016,10:04:45,#N/A,#N/A,10,Wednesday,Morning,FALSE
3234,City,NA,No Cars Available,13-07-2016 10:05,#N/A,13-07-2016,10:05:27,#N/A,#N/A,10,Wednesday,Morning,FALSE
3239,City,NA,No Cars Available,13-07-2016 10:05,#N/A,13-07-2016,10:05:47,#N/A,#N/A,10,Wednesday,Morning,FALSE
3252,City,NA,No Cars Available,13-07-2016 10:07,#N/A,13-07-2016,10:07:58,#N/A,#N/A,10,Wednesday,Morning,FALSE
3244,City,NA,No Cars Available,13-07-2016 10:09,#N/A,13-07-2016,10:09:09,#N/A,#N/A,10,Wednesday,Morning,FALSE
3246,City,NA,No Cars Available,13-07-2016 10:11,#N/A,13-07-2016,10:11:23,#N/A,#N/A,10,Wednesday,Morning,FALSE
3257,City,NA,No Cars Available,13-07-2016 10:12,#N/A,13-07-2016,10:12:07,#N/A,#N/A,10,Wednesday,Morning,FALSE
3251,City,NA,No Cars Available,13-07-2016 10:12,#N/A,13-07-2016,10:12:52,#N/A,#N/A,10,Wednesday,Morning,FALSE
3247,City,NA,No Cars Available,13-07-2016 10:13,#N/A,13-07-2016,10:13:08,#N/A,#N/A,10,Wednesday,Morning,FALSE
3259,City,NA,No Cars Available,13-07-2016 10:16,#N/A,13-07-2016,10:16:53,#N/A,#N/A,10,Wednesday,Morning,FALSE
3267,City,NA,No Cars Available,13-07-2016 10:25,#N/A,13-07-2016,10:25:44,#N/A,#N/A,10,Wednesday,Morning,FALSE
3269,Airport,NA,No Cars Available,13-07-2016 10:31,#N/A,13-07-2016,10:31:15,#N/A,#N/A,10,Wednesday,Morning,FALSE
3272,City,NA,No Cars Available,13-07-2016 10:38,#N/A,13-07-2016,10:38:09,#N/A,#N/A,10,Wednesday,Morning,FALSE
3278,City,NA,No Cars Available,13-07-2016 10:40,#N/A,13-07-2016,10:40:21,#N/A,#N/A,10,Wednesday,Morning,FALSE
3279,Airport,NA,No Cars Available,13-07-2016 10:41,#N/A,13-07-2016,10:41:58,#N/A,#N/A,10,Wednesday,Morning,FALSE
3284,Airport,NA,No Cars Available,13-07-2016 10:49,#N/A,13-07-2016,10:49:30,#N/A,#N/A,10,Wednesday,Morning,FALSE
3288,City,NA,No Cars Available,13-07-2016 11:03,#N/A,13-07-2016,11:03:57,#N/A,#N/A,11,Wednesday,Morning,FALSE
3290,City,NA,No Cars Available,13-07-2016 11:14,#N/A,13-07-2016,11:14:32,#N/A,#N/A,11,Wednesday,Morning,FALSE
3296,City,NA,No Cars Available,13-07-2016 11:39,#N/A,13-07-2016,11:39:17,#N/A,#N/A,11,Wednesday,Morning,FALSE
3308,City,NA,No Cars Available,13-07-2016 11:58,#N/A,13-07-2016,11:58:29,#N/A,#N/A,11,Wednesday,Morning,FALSE
3322,City,NA,No Cars Available,13-07-2016 12:21,#N/A,13-07-2016,12:21:27,#N/A,#N/A,12,Wednesday,Afternoon,FALSE
3325,Airport,NA,No Cars Available,13-07-2016 12:26,#N/A,13-07-2016,12:26:46,#N/A,#N/A,12,Wednesday,Afternoon,FALSE
3332,City,NA,No Cars Available,13-07-2016 12:34,#N/A,13-07-2016,12:34:06,#N/A,#N/A,12,Wednesday,Afternoon,FALSE
3331,City,NA,No Cars Available,13-07-2016 12:37,#N/A,13-07-2016,12:37:35,#N/A,#N/A,12,Wednesday,Afternoon,FALSE
3335,City,NA,No Cars Available,13-07-2016 12:39,#N/A,13-07-2016,12:39:01,#N/A,#N/A,12,Wednesday,Afternoon,FALSE
3345,Airport,NA,No Cars Available,13-07-2016 13:04,#N/A,13-07-2016,13:04:58,#N/A,#N/A,13,Wednesday,Afternoon,FALSE
3350,City,NA,No Cars Available,13-07-2016 13:17,#N/A,13-07-2016,13:17:08,#N/A,#N/A,13,Wednesday,Afternoon,FALSE
3349,Airport,NA,No Cars Available,13-07-2016 13:18,#N/A,13-07-2016,13:18:21,#N/A,#N/A,13,Wednesday,Afternoon,FALSE
3361,City,NA,No Cars Available,13-07-2016 13:32,#N/A,13-07-2016,13:32:11,#N/A,#N/A,13,Wednesday,Afternoon,FALSE
3356,Airport,NA,No Cars Available,13-07-2016 13:32,#N/A,13-07-2016,13:32:46,#N/A,#N/A,13,Wednesday,Afternoon,FALSE
3364,Airport,NA,No Cars Available,13-07-2016 13:41,#N/A,13-07-2016,13:41:21,#N/A,#N/A,13,Wednesday,Afternoon,FALSE
3368,City,NA,No Cars Available,13-07-2016 13:53,#N/A,13-07-2016,13:53:34,#N/A,#N/A,13,Wednesday,Afternoon,FALSE
3371,City,NA,No Cars Available,13-07-2016 14:02,#N/A,13-07-2016,14:02:38,#N/A,#N/A,14,Wednesday,Afternoon,FALSE
3373,City,NA,No Cars Available,13-07-2016 14:06,#N/A,13-07-2016,14:06:55,#N/A,#N/A,14,Wednesday,Afternoon,FALSE
3374,City,NA,No Cars Available,13-07-2016 14:13,#N/A,13-07-2016,14:13:45,#N/A,#N/A,14,Wednesday,Afternoon,FALSE
3376,Airport,NA,No Cars Available,13-07-2016 14:18,#N/A,13-07-2016,14:18:40,#N/A,#N/A,14,Wednesday,Afternoon,FALSE
3386,Airport,NA,No Cars Available,13-07-2016 14:39,#N/A,13-07-2016,14:39:43,#N/A,#N/A,14,Wednesday,Afternoon,FALSE
3389,City,NA,No Cars Available,13-07-2016 14:39,#N/A,13-07-2016,14:39:52,#N/A,#N/A,14,Wednesday,Afternoon,FALSE
3390,Airport,NA,No Cars Available,13-07-2016 14:40,#N/A,13-07-2016,14:40:57,#N/A,#N/A,14,Wednesday,Afternoon,FALSE
3401,City,NA,No Cars Available,13-07-2016 15:11,#N/A,13-07-2016,15:11:36,#N/A,#N/A,15,Wednesday,Afternoon,FALSE
3402,Airport,NA,No Cars Available,13-07-2016 15:12,#N/A,13-07-2016,15:12:06,#N/A,#N/A,15,Wednesday,Afternoon,FALSE
3398,City,NA,No Cars Available,13-07-2016 15:12,#N/A,13-07-2016,15:12:10,#N/A,#N/A,15,Wednesday,Afternoon,FALSE
3406,Airport,NA,No Cars Available,13-07-2016 15:20,#N/A,13-07-2016,15:20:18,#N/A,#N/A,15,Wednesday,Afternoon,FALSE
3410,Airport,NA,No Cars Available,13-07-2016 15:24,#N/A,13-07-2016,15:24:21,#N/A,#N/A,15,Wednesday,Afternoon,FALSE
3409,City,NA,No Cars Available,13-07-2016 15:25,#N/A,13-07-2016,15:25:37,#N/A,#N/A,15,Wednesday,Afternoon,FALSE
3417,City,NA,No Cars Available,13-07-2016 15:41,#N/A,13-07-2016,15:41:19,#N/A,#N/A,15,Wednesday,Afternoon,FALSE
3426,City,NA,No Cars Available,13-07-2016 15:56,#N/A,13-07-2016,15:56:08,#N/A,#N/A,15,Wednesday,Afternoon,FALSE
3435,City,NA,No Cars Available,13-07-2016 16:07,#N/A,13-07-2016,16:07:19,#N/A,#N/A,16,Wednesday,Evening,FALSE
3439,City,NA,No Cars Available,13-07-2016 16:19,#N/A,13-07-2016,16:19:43,#N/A,#N/A,16,Wednesday,Evening,FALSE
3442,City,NA,No Cars Available,13-07-2016 16:29,#N/A,13-07-2016,16:29:42,#N/A,#N/A,16,Wednesday,Evening,FALSE
3443,City,NA,No Cars Available,13-07-2016 16:35,#N/A,13-07-2016,16:35:25,#N/A,#N/A,16,Wednesday,Evening,FALSE
