Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Time,Drop Time,Request Hour,Request Day,Trip Completed,Date
2280,Airport,,No Cars Available,12-07-2016 18:40,,18:40:00,,18,Tuesday,FALSE,12-07-2016
2287,Airport,,No Cars Available,12-07-2016 18:40,,18:40:00,,18,Tuesday,FALSE,12-07-2016
2284,Airport,,No Cars Available,12-07-2016 18:41,,18:41:00,,18,Tuesday,FALSE,12-07-2016
2286,Airport,,No Cars Available,12-07-2016 18:41,,18:41:00,,18,Tuesday,FALSE,12-07-2016
2283,Airport,,No Cars Available,12-07-2016 18:41,,18:41:00,,18,Tuesday,FALSE,12-07-2016
2289,Airport,,No Cars Available,12-07-2016 18:41,,18:41:00,,18,Tuesday,FALSE,12-07-2016
2288,Airport,,No Cars Available,12-07-2016 18:42,,18:42:00,,18,Tuesday,FALSE,12-07-2016
2291,Airport,,No Cars Available,12-07-2016 18:46,,18:46:00,,18,Tuesday,FALSE,12-07-2016
2302,Airport,,No Cars Available,12-07-2016 18:47,,18:47:00,,18,Tuesday,FALSE,12-07-2016
2290,Airport,,No Cars Available,12-07-2016 18:48,,18:48:00,,18,Tuesday,FALSE,12-07-2016
2296,Airport,,No Cars Available,12-07-2016 18:48,,18:48:00,,18,Tuesday,FALSE,12-07-2016
2299,Airport,,No Cars Available,12-07-2016 18:49,,18:49:00,,18,Tuesday,FALSE,12-07-2016
2301,Airport,,No Cars Available,12-07-2016 18:50,,18:50:00,,18,Tuesday,FALSE,12-07-2016
2293,Airport,,No Cars Available,12-07-2016 18:50,,18:50:00,,18,Tuesday,FALSE,12-07-2016
2298,Airport,,No Cars Available,12-07-2016 18:53,,18:53:00,,18,Tuesday,FALSE,12-07-2016
2303,Airport,,No Cars Available,12-07-2016 18:53,,18:53:00,,18,Tuesday,FALSE,12-07-2016
2300,Airport,,No Cars Available,12-07-2016 18:53,,18:53:00,,18,Tuesday,FALSE,12-07-2016
2297,Airport,,No Cars Available,12-07-2016 18:54,,18:54:00,,18,Tuesday,FALSE,12-07-2016
2315,Airport,,No Cars Available,12-07-2016 18:58,,18:58:00,,18,Tuesday,FALSE,12-07-2016
2312,Airport,,No Cars Available,12-07-2016 18:58,,18:58:00,,18,Tuesday,FALSE,12-07-2016
2309,Airport,,No Cars Available,12-07-2016 18:59,,18:59:00,,18,Tuesday,FALSE,12-07-2016
2304,Airport,,No Cars Available,12-07-2016 18:59,,18:59:00,,18,Tuesday,FALSE,12-07-2016
2314,Airport,,No Cars Available,12-07-2016 18:59,,18:59:00,,18,Tuesday,FALSE,12-07-2016
2308,Airport,,No Cars Available,12-07-2016 19:02,,19:02:00,,19,Tuesday,FALSE,12-07-2016
2317,Airport,,No Cars Available,12-07-2016 19:02,,19:02:00,,19,Tuesday,FALSE,12-07-2016
2313,Airport,,No Cars Available,12-07-2016 19:03,,19:03:00,,19,Tuesday,FALSE,12-07-2016
2306,City,,No Cars Available,12-07-2016 19:03,,19:03:00,,19,Tuesday,FALSE,12-07-2016
2316,Airport,,No Cars Available,12-07-2016 19:04,,19:04:00,,19,Tuesday,FALSE,12-07-2016
2321,Airport,,No Cars Available,12-07-2016 19:04,,19:04:00,,19,Tuesday,FALSE,12-07-2016
2318,Airport,,No Cars Available,12-07-2016 19:04,,19:04:00,,19,Tuesday,FALSE,12-07-2016
2319,Airport,,No Cars Available,12-07-2016 19:07,,19:07:00,,19,Tuesday,FALSE,12-07-2016
2320,Airport,,No Cars Available,12-07-2016 19:07,,19:07:00,,19,Tuesday,FALSE,12-07-2016
2324,Airport,,No Cars Available,12-07-2016 19:08,,19:08:00,,19,Tuesday,FALSE,12-07-2016
2322,Airport,,No Cars Available,12-07-2016 19:09,,19:09:00,,19,Tuesday,FALSE,12-07-2016
2329,Airport,,No Cars Available,12-07-2016 19:10,,19:10:00,,19,Tuesday,FALSE,12-07-2016
2325,Airport,,No Cars Available,12-07-2016 19:10,,19:10:00,,19,Tuesday,FALSE,12-07-2016
2344,Airport,,No Cars Available,12-07-2016 19:13,,19:13:00,,19,Tuesday,FALSE,12-07-2016
2334,Airport,,No Cars Available,12-07-2016 19:14,,19:14:00,,19,Tuesday,FALSE,12-07-2016
2330,Airport,,No Cars Available,12-07-2016 19:15,,19:15:00,,19,Tuesday,FALSE,12-07-2016
2337,Airport,,No Cars Available,12-07-2016 19:15,,19:15:00,,19,Tuesday,FALSE,12-07-2016
2326,Airport,,No Cars Available,12-07-2016 19:16,,19:16:00,,19,Tuesday,FALSE,12-07-2016
2341,Airport,,No Cars Available,12-07-2016 19:17,,19:17:00,,19,Tuesday,FALSE,12-07-2016
2332,City,,No Cars Available,12-07-2016 19:17,,19:17:00,,19,Tuesday,FALSE,12-07-2016
2338,Airport,,No Cars Available,12-07-2016 19:17,,19:17:00,,19,Tuesday,FALSE,12-07-2016
2333,Airport,,No Cars Available,12-07-2016 19:17,,19:17:00,,19,Tuesday,FALSE,12-07-2016
2336,Airport,,No Cars Available,12-07-2016 19:18,,19:18:00,,19,Tuesday,FALSE,12-07-2016
2342,Airport,,No Cars Available,12-07-2016 19:18,,19:18:00,,19,Tuesday,FALSE,12-07-2016
2343,Airport,,No Cars Available,12-07-2016 19:19,,19:19:00,,19,Tuesday,FALSE,12-07-2016
2351,City,,No Cars Available,12-07-2016 19:20,,19:20:00,,19,Tuesday,FALSE,12-07-2016
2345,Airport,,No Cars Available,12-07-2016 19:20,,19:20:00,,19,Tuesday,FALSE,12-07-2016
2350,City,,No Cars Available,12-07-2016 19:24,,19:24:00,,19,Tuesday,FALSE,12-07-2016
2352,Airport,,No Cars Available,12-07-2016 19:26,,19:26:00,,19,Tuesday,FALSE,12-07-2016
2361,Airport,,No Cars Available,12-07-2016 19:28,,19:28:00,,19,Tuesday,FALSE,12-07-2016
2364,Airport,,No Cars Available,12-07-2016 19:29,,19:29:00,,19,Tuesday,FALSE,12-07-2016
2355,Airport,,No Cars Available,12-07-2016 19:31,,19:31:00,,19,Tuesday,FALSE,12-07-2016
2357,Airport,,No Cars Available,12-07-2016 19:31,,19:31:00,,19,Tuesday,FALSE,12-07-2016
2366,Airport,,No Cars Available,12-07-2016 19:33,,19:33:00,,19,Tuesday,FALSE,12-07-2016
2367,Airport,,No Cars Available,12-07-2016 19:35,,19:35:00,,19,Tuesday,FALSE,12-07-2016
2358,Airport,,No Cars Available,12-07-2016 19:35,,19:35:00,,19,Tuesday,FALSE,12-07-2016
2362,Airport,,No Cars Available,12-07-2016 19:36,,19:36:00,,19,Tuesday,FALSE,12-07-2016
2371,Airport,,No Cars Available,12-07-2016 19:37,,19:37:00,,19,Tuesday,FALSE,12-07-2016
2369,City,,No Cars Available,12-07-2016 19:37,,19:37:00,,19,Tuesday,FALSE,12-07-2016
2380,Airport,,No Cars Available,12-07-2016 19:39,,19:39:00,,19,Tuesday,FALSE,12-07-2016
2377,Airport,,No Cars Available,12-07-2016 19:40,,19:40:00,,19,Tuesday,FALSE,12-07-2016
2384,Airport,,No Cars Available,12-07-2016 19:40,,19:40:00,,19,Tuesday,FALSE,12-07-2016
2374,Airport,,No Cars Available,12-07-2016 19:41,,19:41:00,,19,Tuesday,FALSE,12-07-2016
2379,Airport,,No Cars Available,12-07-2016 19:43,,19:43:00,,19,Tuesday,FALSE,12-07-2016
2376,City,,No Cars Available,12-07-2016 19:43,,19:43:00,,19,Tuesday,FALSE,12-07-2016
2378,Airport,,No Cars Available,12-07-2016 19:44,,19:44:00,,19,Tuesday,FALSE,12-07-2016
2388,Airport,,No Cars Available,12-07-2016 19:46,,19:46:00,,19,Tuesday,FALSE,12-07-2016
2383,Airport,,No Cars Available,12-07-2016 19:47,,19:47:00,,19,Tuesday,FALSE,12-07-2016
2385,Airport,,No Cars Available,12-07-2016 19:47,,19:47:00,,19,Tuesday,FALSE,12-07-2016
2391,Airport,,No Cars Available,12-07-2016 19:48,,19:48:00,,19,Tuesday,FALSE,12-07-2016
2386,Airport,,No Cars Available,12-07-2016 19:51,,19:51:00,,19,Tuesday,FALSE,12-07-2016
2394,Airport,,No Cars Available,12-07-2016 19:52,,19:52:00,,19,Tuesday,FALSE,12-07-2016
2402,Airport,,No Cars Available,12-07-2016 19:53,,19:53:00,,19,Tuesday,FALSE,12-07-2016
2390,Airport,,No Cars Available,12-07-2016 19:53,,19:53:00,,19,Tuesday,FALSE,12-07-2016
2401,Airport,,No Cars Available,12-07-2016 19:55,,19:55:00,,19,Tuesday,FALSE,12-07-2016
2400,Airport,,No Cars Available,12-07-2016 19:55,,19:55:00,,19,Tuesday,FALSE,12-07-2016
2403,Airport,,No Cars Available,12-07-2016 19:55,,19:55:00,,19,Tuesday,FALSE,12-07-2016
2414,Airport,,No Cars Available,12-07-2016 19:56,,19:56:00,,19,Tuesday,FALSE,12-07-2016
2393,Airport,,No Cars Available,12-07-2016 19:58,,19:58:00,,19,Tuesday,FALSE,12-07-2016
2398,Airport,,No Cars Available,12-07-2016 19:59,,19:59:00,,19,Tuesday,FALSE,12-07-2016
2408,Airport,,No Cars Available,12-07-2016 20:01,,20:01:00,,20,Tuesday,FALSE,12-07-2016
2415,Airport,,No Cars Available,12-07-2016 20:01,,20:01:00,,20,Tuesday,FALSE,12-07-2016
2421,Airport,,No Cars Available,12-07-2016 20:07,,20:07:00,,20,Tuesday,FALSE,12-07-2016
2419,Airport,,No Cars Available,12-07-2016 20:09,,20:09:00,,20,Tuesday,FALSE,12-07-2016
2409,Airport,,No Cars Available,12-07-2016 20:10,,20:10:00,,20,Tuesday,FALSE,12-07-2016
2428,Airport,,No Cars Available,12-07-2016 20:10,,20:10:00,,20,Tuesday,FALSE,12-07-2016
2426,Airport,,No Cars Available,12-07-2016 20:10,,20:10:00,,20,Tuesday,FALSE,12-07-2016
2422,Airport,,No Cars Available,12-07-2016 20:10,,20:10:00,,20,Tuesday,FALSE,12-07-2016
2427,Airport,,No Cars Available,12-07-2016 20:12,,20:12:00,,20,Tuesday,FALSE,12-07-2016
2425,Airport,,No Cars Available,12-07-2016 20:13,,20:13:00,,20,Tuesday,FALSE,12-07-2016
2429,Airport,,No Cars Available,12-07-2016 20:17,,20:17:00,,20,Tuesday,FALSE,12-07-2016
2431,Airport,,No Cars Available,12-07-2016 20:19,,20:19:00,,20,Tuesday,FALSE,12-07-2016
2439,Airport,,No Cars Available,12-07-2016 20:19,,20:19:00,,20,Tuesday,FALSE,12-07-2016
2433,Airport,,No Cars Available,12-07-2016 20:19,,20:19:00,,20,Tuesday,FALSE,12-07-2016
2450,Airport,,No Cars Available,12-07-2016 20:20,,20:20:00,,20,Tuesday,FALSE,12-07-2016
2440,Airport,,No Cars Available,12-07-2016 20:21,,20:21:00,,20,Tuesday,FALSE,12-07-2016
2442,Airport,,No Cars Available,12-07-2016 20:22,,20:22:00,,20,Tuesday,FALSE,12-07-2016
2443,Airport,,No Cars Available,12-07-2016 20:23,,20:23:00,,20,Tuesday,FALSE,12-07-2016
2446,Airport,,No Cars Available,12-07-2016 20:25,,20:25:00,,20,Tuesday,FALSE,12-07-2016
2455,Airport,,No Cars Available,12-07-2016 20:25,,20:25:00,,20,Tuesday,FALSE,12-07-2016
2453,Airport,,No Cars Available,12-07-2016 20:25,,20:25:00,,20,Tuesday,FALSE,12-07-2016
2452,Airport,,No Cars Available,12-07-2016 20:27,,20:27:00,,20,Tuesday,FALSE,12-07-2016
2454,Airport,,No Cars Available,12-07-2016 20:28,,20:28:00,,20,Tuesday,FALSE,12-07-2016
2451,Airport,,No Cars Available,12-07-2016 20:29,,20:29:00,,20,Tuesday,FALSE,12-07-2016
2438,Airport,,No Cars Available,12-07-2016 20:29,,20:29:00,,20,Tuesday,FALSE,12-07-2016
2462,Airport,,No Cars Available,12-07-2016 20:31,,20:31:00,,20,Tuesday,FALSE,12-07-2016
2468,Airport,,No Cars Available,12-07-2016 20:31,,20:31:00,,20,Tuesday,FALSE,12-07-2016
2456,Airport,,No Cars Available,12-07-2016 20:31,,20:31:00,,20,Tuesday,FALSE,12-07-2016
2471,Airport,,No Cars Available,12-07-2016 20:35,,20:35:00,,20,Tuesday,FALSE,12-07-2016
2464,Airport,,No Cars Available,12-07-2016 20:37,,20:37:00,,20,Tuesday,FALSE,12-07-2016
2477,Airport,,No Cars Available,12-07-2016 20:38,,20:38:00,,20,Tuesday,FALSE,12-07-2016
2472,Airport,,No Cars Available,12-07-2016 20:39,,20:39:00,,20,Tuesday,FALSE,12-07-2016
2470,Airport,,No Cars Available,12-07-2016 20:40,,20:40:00,,20,Tuesday,FALSE,12-07-2016
2476,Airport,,No Cars Available,12-07-2016 20:42,,20:42:00,,20,Tuesday,FALSE,12-07-2016
2475,Airport,,No Cars Available,12-07-2016 20:44,,20:44:00,,20,Tuesday,FALSE,12-07-2016
2478,Airport,,No Cars Available,12-07-2016 20:44,,20:44:00,,20,Tuesday,FALSE,12-07-2016
2493,Airport,,No Cars Available,12-07-2016 20:48,,20:48:00,,20,Tuesday,FALSE,12-07-2016
2488,Airport,,No Cars Available,12-07-2016 20:48,,20:48:00,,20,Tuesday,FALSE,12-07-2016
2495,Airport,,No Cars Available,12-07-2016 20:49,,20:49:00,,20,Tuesday,FALSE,12-07-2016
2485,Airport,,No Cars Available,12-07-2016 20:50,,20:50:00,,20,Tuesday,FALSE,12-07-2016
2489,Airport,,No Cars Available,12-07-2016 20:50,,20:50:00,,20,Tuesday,FALSE,12-07-2016
2479,Airport,,No Cars Available,12-07-2016 20:50,,20:50:00,,20,Tuesday,FALSE,12-07-2016
2487,Airport,,No Cars Available,12-07-2016 20:51,,20:51:00,,20,Tuesday,FALSE,12-07-2016
2492,Airport,,No Cars Available,12-07-2016 20:52,,20:52:00,,20,Tuesday,FALSE,12-07-2016
2500,Airport,,No Cars Available,12-07-2016 20:54,,20:54:00,,20,Tuesday,FALSE,12-07-2016
2504,Airport,,No Cars Available,12-07-2016 20:55,,20:55:00,,20,Tuesday,FALSE,12-07-2016
2503,Airport,,No Cars Available,12-07-2016 20:55,,20:55:00,,20,Tuesday,FALSE,12-07-2016
2490,Airport,,No Cars Available,12-07-2016 20:56,,20:56:00,,20,Tuesday,FALSE,12-07-2016
2502,Airport,,No Cars Available,12-07-2016 20:56,,20:56:00,,20,Tuesday,FALSE,12-07-2016
2494,Airport,,No Cars Available,12-07-2016 20:57,,20:57:00,,20,Tuesday,FALSE,12-07-2016
2501,Airport,,No Cars Available,12-07-2016 20:59,,20:59:00,,20,Tuesday,FALSE,12-07-2016
2498,Airport,,No Cars Available,12-07-2016 21:00,,21:00:00,,21,Tuesday,FALSE,12-07-2016
2512,Airport,,No Cars Available,12-07-2016 21:03,,21:03:00,,21,Tuesday,FALSE,12-07-2016
2514,Airport,,No Cars Available,12-07-2016 21:07,,21:07:00,,21,Tuesday,FALSE,12-07-2016
2519,Airport,,No Cars Available,12-07-2016 21:07,,21:07:00,,21,Tuesday,FALSE,12-07-2016
2513,Airport,,No Cars Available,12-07-2016 21:08,,21:08:00,,21,Tuesday,FALSE,12-07-2016
2515,Airport,,No Cars Available,12-07-2016 21:08,,21:08:00,,21,Tuesday,FALSE,12-07-2016
2522,City,,No Cars Available,12-07-2016 21:09,,21:09:00,,21,Tuesday,FALSE,12-07-2016
2528,Airport,,No Cars Available,12-07-2016 21:11,,21:11:00,,21,Tuesday,FALSE,12-07-2016
2523,Airport,,No Cars Available,12-07-2016 21:11,,21:11:00,,21,Tuesday,FALSE,12-07-2016
2529,Airport,,No Cars Available,12-07-2016 21:12,,21:12:00,,21,Tuesday,FALSE,12-07-2016
2521,Airport,,No Cars Available,12-07-2016 21:13,,21:13:00,,21,Tuesday,FALSE,12-07-2016
2525,Airport,,No Cars Available,12-07-2016 21:15,,21:15:00,,21,Tuesday,FALSE,12-07-2016
2541,Airport,,No Cars Available,12-07-2016 21:15,,21:15:00,,21,Tuesday,FALSE,12-07-2016
2536,Airport,,No Cars Available,12-07-2016 21:15,,21:15:00,,21,Tuesday,FALSE,12-07-2016
2546,Airport,,No Cars Available,12-07-2016 21:16,,21:16:00,,21,Tuesday,FALSE,12-07-2016
2531,Airport,,No Cars Available,12-07-2016 21:16,,21:16:00,,21,Tuesday,FALSE,12-07-2016
2542,Airport,,No Cars Available,12-07-2016 21:16,,21:16:00,,21,Tuesday,FALSE,12-07-2016
2534,City,,No Cars Available,12-07-2016 21:18,,21:18:00,,21,Tuesday,FALSE,12-07-2016
2539,Airport,,No Cars Available,12-07-2016 21:19,,21:19:00,,21,Tuesday,FALSE,12-07-2016
2533,Airport,,No Cars Available,12-07-2016 21:19,,21:19:00,,21,Tuesday,FALSE,12-07-2016
2558,Airport,,No Cars Available,12-07-2016 21:21,,21:21:00,,21,Tuesday,FALSE,12-07-2016
2550,Airport,,No Cars Available,12-07-2016 21:21,,21:21:00,,21,Tuesday,FALSE,12-07-2016
2547,Airport,,No Cars Available,12-07-2016 21:22,,21:22:00,,21,Tuesday,FALSE,12-07-2016
2538,Airport,,No Cars Available,12-07-2016 21:22,,21:22:00,,21,Tuesday,FALSE,12-07-2016
2557,Airport,,No Cars Available,12-07-2016 21:23,,21:23:00,,21,Tuesday,FALSE,12-07-2016
2563,Airport,,No Cars Available,12-07-2016 21:24,,21:24:00,,21,Tuesday,FALSE,12-07-2016
2548,Airport,,No Cars Available,12-07-2016 21:24,,21:24:00,,21,Tuesday,FALSE,12-07-2016
2551,Airport,,No Cars Available,12-07-2016 21:26,,21:26:00,,21,Tuesday,FALSE,12-07-2016
2555,Airport,,No Cars Available,12-07-2016 21:28,,21:28:00,,21,Tuesday,FALSE,12-07-2016
2549,Airport,,No Cars Available,12-07-2016 21:28,,21:28:00,,21,Tuesday,FALSE,12-07-2016
2554,Airport,,No Cars Available,12-07-2016 21:30,,21:30:00,,21,Tuesday,FALSE,12-07-2016
2566,Airport,,No Cars Available,12-07-2016 21:31,,21:31:00,,21,Tuesday,FALSE,12-07-2016
2562,Airport,,No Cars Available,12-07-2016 21:32,,21:32:00,,21,Tuesday,FALSE,12-07-2016
2571,Airport,,No Cars Available,12-07-2016 21:32,,21:32:00,,21,Tuesday,FALSE,12-07-2016
2565,Airport,,No Cars Available,12-07-2016 21:32,,21:32:00,,21,Tuesday,FALSE,12-07-2016
2575,Airport,,No Cars Available,12-07-2016 21:33,,21:33:00,,21,Tuesday,FALSE,12-07-2016
2568,Airport,,No Cars Available,12-07-2016 21:34,,21:34:00,,21,Tuesday,FALSE,12-07-2016
2570,Airport,,No Cars Available,12-07-2016 21:34,,21:34:00,,21,Tuesday,FALSE,12-07-2016
2564,Airport,,No Cars Available,12-07-2016 21:35,,21:35:00,,21,Tuesday,FALSE,12-07-2016
2581,Airport,,No Cars Available,12-07-2016 21:35,,21:35:00,,21,Tuesday,FALSE,12-07-2016
2576,Airport,,No Cars Available,12-07-2016 21:36,,21:36:00,,21,Tuesday,FALSE,12-07-2016
2579,Airport,,No Cars Available,12-07-2016 21:38,,21:38:00,,21,Tuesday,FALSE,12-07-2016
2574,Airport,,No Cars Available,12-07-2016 21:38,,21:38:00,,21,Tuesday,FALSE,12-07-2016
2577,Airport,,No Cars Available,12-07-2016 21:38,,21:38:00,,21,Tuesday,FALSE,12-07-2016
2580,Airport,,No Cars Available,12-07-2016 21:39,,21:39:00,,21,Tuesday,FALSE,12-07-2016
2583,Airport,,No Cars Available,12-07-2016 21:41,,21:41:00,,21,Tuesday,FALSE,12-07-2016
2573,Airport,,No Cars Available,12-07-2016 21:42,,21:42:00,,21,Tuesday,FALSE,12-07-2016
2578,Airport,,No Cars Available,12-07-2016 21:42,,21:42:00,,21,Tuesday,FALSE,12-07-2016
2590,Airport,,No Cars Available,12-07-2016 21:42,,21:42:00,,21,Tuesday,FALSE,12-07-2016
2585,Airport,,No Cars Available,12-07-2016 21:42,,21:42:00,,21,Tuesday,FALSE,12-07-2016
2594,Airport,,No Cars Available,12-07-2016 21:44,,21:44:00,,21,Tuesday,FALSE,12-07-2016
2586,Airport,,No Cars Available,12-07-2016 21:45,,21:45:00,,21,Tuesday,FALSE,12-07-2016
2587,Airport,,No Cars Available,12-07-2016 21:45,,21:45:00,,21,Tuesday,FALSE,12-07-2016
2595,Airport,,No Cars Available,12-07-2016 21:49,,21:49:00,,21,Tuesday,FALSE,12-07-2016
2599,Airport,,No Cars Available,12-07-2016 21:51,,21:51:00,,21,Tuesday,FALSE,12-07-2016
2592,Airport,,No Cars Available,12-07-2016 21:52,,21:52:00,,21,Tuesday,FALSE,12-07-2016
2600,Airport,,No Cars Available,12-07-2016 21:55,,21:55:00,,21,Tuesday,FALSE,12-07-2016
2602,Airport,,No Cars Available,12-07-2016 21:56,,21:56:00,,21,Tuesday,FALSE,12-07-2016
2601,Airport,,No Cars Available,12-07-2016 21:56,,21:56:00,,21,Tuesday,FALSE,12-07-2016
2607,Airport,,No Cars Available,12-07-2016 21:59,,21:59:00,,21,Tuesday,FALSE,12-07-2016
2612,Airport,,No Cars Available,12-07-2016 22:02,,22:02:00,,22,Tuesday,FALSE,12-07-2016
2605,Airport,,No Cars Available,12-07-2016 22:03,,22:03:00,,22,Tuesday,FALSE,12-07-2016
2606,Airport,,No Cars Available,12-07-2016 22:03,,22:03:00,,22,Tuesday,FALSE,12-07-2016
2611,Airport,,No Cars Available,12-07-2016 22:04,,22:04:00,,22,Tuesday,FALSE,12-07-2016
2614,Airport,,No Cars Available,12-07-2016 22:05,,22:05:00,,22,Tuesday,FALSE,12-07-2016
2610,Airport,,No Cars Available,12-07-2016 22:06,,22:06:00,,22,Tuesday,FALSE,12-07-2016
2615,Airport,,No Cars Available,12-07-2016 22:06,,22:06:00,,22,Tuesday,FALSE,12-07-2016
2616,Airport,,No Cars Available,12-07-2016 22:07,,22:07:00,,22,Tuesday,FALSE,12-07-2016
2618,Airport,,No Cars Available,12-07-2016 22:07,,22:07:00,,22,Tuesday,FALSE,12-07-2016
2620,Airport,,No Cars Available,12-07-2016 22:08,,22:08:00,,22,Tuesday,FALSE,12-07-2016
2623,Airport,,No Cars Available,12-07-2016 22:09,,22:09:00,,22,Tuesday,FALSE,12-07-2016
2626,Airport,,No Cars Available,12-07-2016 22:11,,22:11:00,,22,Tuesday,FALSE,12-07-2016
2619,Airport,,No Cars Available,12-07-2016 22:11,,22:11:00,,22,Tuesday,FALSE,12-07-2016
2617,Airport,,No Cars Available,12-07-2016 22:11,,22:11:00,,22,Tuesday,FALSE,12-07-2016
2622,Airport,,No Cars Available,12-07-2016 22:15,,22:15:00,,22,Tuesday,FALSE,12-07-2016
2630,City,,No Cars Available,12-07-2016 22:15,,22:15:00,,22,Tuesday,FALSE,12-07-2016
2638,Airport,,No Cars Available,12-07-2016 22:26,,22:26:00,,22,Tuesday,FALSE,12-07-2016
2639,Airport,,No Cars Available,12-07-2016 22:28,,22:28:00,,22,Tuesday,FALSE,12-07-2016
2634,City,,No Cars Available,12-07-2016 22:30,,22:30:00,,22,Tuesday,FALSE,12-07-2016
2640,Airport,,No Cars Available,12-07-2016 22:32,,22:32:00,,22,Tuesday,FALSE,12-07-2016
2649,City,,No Cars Available,12-07-2016 22:54,,22:54:00,,22,Tuesday,FALSE,12-07-2016
2653,City,,No Cars Available,12-07-2016 22:59,,22:59:00,,22,Tuesday,FALSE,12-07-2016
2654,City,,No Cars Available,12-07-2016 23:04,,23:04:00,,23,Tuesday,FALSE,12-07-2016
2652,Airport,,No Cars Available,12-07-2016 23:07,,23:07:00,,23,Tuesday,FALSE,12-07-2016
2656,Airport,,No Cars Available,12-07-2016 23:08,,23:08:00,,23,Tuesday,FALSE,12-07-2016
2655,City,,No Cars Available,12-07-2016 23:11,,23:11:00,,23,Tuesday,FALSE,12-07-2016
2660,Airport,,No Cars Available,12-07-2016 23:17,,23:17:00,,23,Tuesday,FALSE,12-07-2016
2659,City,,No Cars Available,12-07-2016 23:22,,23:22:00,,23,Tuesday,FALSE,12-07-2016
2663,Airport,,No Cars Available,12-07-2016 23:25,,23:25:00,,23,Tuesday,FALSE,12-07-2016
2669,Airport,,No Cars Available,12-07-2016 23:37,,23:37:00,,23,Tuesday,FALSE,12-07-2016
2670,Airport,,No Cars Available,12-07-2016 23:39,,23:39:00,,23,Tuesday,FALSE,12-07-2016
2671,City,,No Cars Available,12-07-2016 23:43,,23:43:00,,23,Tuesday,FALSE,12-07-2016
2673,Airport,,No Cars Available,12-07-2016 23:43,,23:43:00,,23,Tuesday,FALSE,12-07-2016
2674,City,,No Cars Available,12-07-2016 23:45,,23:45:00,,23,Tuesday,FALSE,12-07-2016
2678,Airport,,No Cars Available,12-07-2016 23:53,,23:53:00,,23,Tuesday,FALSE,12-07-2016
4020,Airport,,No Cars Available,13-07-2016 00:02,,00:02:14,,0,Wednesday,FALSE,13-07-2016
4022,City,,No Cars Available,13-07-2016 00:07,,00:07:31,,0,Wednesday,FALSE,13-07-2016
4026,City,,No Cars Available,13-07-2016 00:08,,00:08:23,,0,Wednesday,FALSE,13-07-2016
4025,City,,No Cars Available,13-07-2016 00:12,,00:12:33,,0,Wednesday,FALSE,13-07-2016
2684,Airport,,No Cars Available,13-07-2016 00:14,,00:14:40,,0,Wednesday,FALSE,13-07-2016
2685,City,,No Cars Available,13-07-2016 00:16,,00:16:12,,0,Wednesday,FALSE,13-07-2016
2686,City,,No Cars Available,13-07-2016 00:24,,00:24:18,,0,Wednesday,FALSE,13-07-2016
2688,City,,No Cars Available,13-07-2016 00:26,,00:26:02,,0,Wednesday,FALSE,13-07-2016
2687,Airport,,No Cars Available,13-07-2016 00:31,,00:31:02,,0,Wednesday,FALSE,13-07-2016
2690,Airport,,No Cars Available,13-07-2016 00:44,,00:44:18,,0,Wednesday,FALSE,13-07-2016
2695,Airport,,No Cars Available,13-07-2016 00:48,,00:48:15,,0,Wednesday,FALSE,13-07-2016
2693,Airport,,No Cars Available,13-07-2016 00:49,,00:49:46,,0,Wednesday,FALSE,13-07-2016
2696,Airport,,No Cars Available,13-07-2016 00:50,,00:50:15,,0,Wednesday,FALSE,13-07-2016
2694,Airport,,No Cars Available,13-07-2016 00:50,,00:50:22,,0,Wednesday,FALSE,13-07-2016
2698,Airport,,No Cars Available,13-07-2016 00:55,,00:55:59,,0,Wednesday,FALSE,13-07-2016
2697,City,,No Cars Available,13-07-2016 00:57,,00:57:01,,0,Wednesday,FALSE,13-07-2016
2699,Airport,,No Cars Available,13-07-2016 00:59,,00:59:51,,0,Wednesday,FALSE,13-07-2016
2700,City,,No Cars Available,13-07-2016 01:03,,01:03:02,,1,Wednesday,FALSE,13-07-2016
2703,City,,No Cars Available,13-07-2016 01:09,,01:09:58,,1,Wednesday,FALSE,13-07-2016
2705,Airport,,No Cars Available,13-07-2016 01:15,,01:15:29,,1,Wednesday,FALSE,13-07-2016
2706,Airport,,No Cars Available,13-07-2016 01:21,,01:21:14,,1,Wednesday,FALSE,13-07-2016
2710,Airport,,No Cars Available,13-07-2016 01:44,,01:44:02,,1,Wednesday,FALSE,13-07-2016
2711,City,,No Cars Available,13-07-2016 01:47,,01:47:28,,1,Wednesday,FALSE,13-07-2016
2712,Airport,,No Cars Available,13-07-2016 01:53,,01:53:20,,1,Wednesday,FALSE,13-07-2016
2716,City,,No Cars Available,13-07-2016 01:56,,01:56:49,,1,Wednesday,FALSE,13-07-2016
2715,Airport,,No Cars Available,13-07-2016 01:58,,01:58:14,,1,Wednesday,FALSE,13-07-2016
2718,City,,No Cars Available,13-07-2016 02:06,,02:06:39,,2,Wednesday,FALSE,13-07-2016
2720,City,,No Cars Available,13-07-2016 02:13,,02:13:21,,2,Wednesday,FALSE,13-07-2016
2722,Airport,,No Cars Available,13-07-2016 02:16,,02:16:38,,2,Wednesday,FALSE,13-07-2016
2721,Airport,,No Cars Available,13-07-2016 02:22,,02:22:00,,2,Wednesday,FALSE,13-07-2016
